Time Period Benchmark Comparison,Header,Date,BM1,BM1Return,Consolidated,ConsolidatedReturn
Time Period Benchmark Comparison,Data,12/04/24,VT,0.408496732,Consolidated,0.225199302
Time Period Benchmark Comparison,Data,12/05/24,VT,0.016273393,Consolidated,0.160505295
Time Period Benchmark Comparison,Data,12/06/24,VT,0.122030589,Consolidated,0.131164219
Time Period Benchmark Comparison,Data,12/09/24,VT,-0.203136426,Consolidated,-0.252561896
Time Period Benchmark Comparison,Data,12/10/24,VT,-0.635075721,Consolidated,-0.114869866
Time Period Benchmark Comparison,Data,12/11/24,VT,0.762045231,Consolidated,0.664549373
Time Period Benchmark Comparison,Data,12/12/24,VT,-0.674961373,Consolidated,0.120563051
Time Period Benchmark Comparison,Data,12/13/24,VT,-0.114622564,Consolidated,-0.252561024
Time Period Benchmark Comparison,Data,12/16/24,VT,0.131147541,Consolidated,-0.231286953
Time Period Benchmark Comparison,Data,12/17/24,VT,-0.417485265,Consolidated,-0.197884614
Time Period Benchmark Comparison,Data,12/18/24,VT,-2.95108919,Consolidated,-1.340357097
Time Period Benchmark Comparison,Data,12/19/24,VT,-0.016940539,Consolidated,-0.303793108
Time Period Benchmark Comparison,Data,12/20/24,VT,0.802609285,Consolidated,0.331717044
Time Period Benchmark Comparison,Data,12/23/24,VT,0.550334434,Consolidated,0.242962849
Time Period Benchmark Comparison,Data,12/24/24,VT,0.791512294,Consolidated,0.691161591
Time Period Benchmark Comparison,Data,12/25/24,VT,0,Consolidated,0.001417328
Time Period Benchmark Comparison,Data,12/26/24,VT,0.116959064,Consolidated,0.131192428
Time Period Benchmark Comparison,Data,12/27/24,VT,-0.784379172,Consolidated,-0.337970936
Time Period Benchmark Comparison,Data,12/30/24,VT,-0.967199327,Consolidated,-0.569381402
Time Period Benchmark Comparison,Data,12/31/24,VT,-0.229299363,Consolidated,-0.18461891
Time Period Benchmark Comparison,Data,01/01/25,VT,0,Consolidated,0.002341533
Time Period Benchmark Comparison,Data,01/02/25,VT,-0.204290092,Consolidated,-0.4281535
Time Period Benchmark Comparison,Data,01/03/25,VT,1.032070966,Consolidated,1.146652136
Time Period Benchmark Comparison,Data,01/06/25,VT,0.616293795,Consolidated,0.632672627
Time Period Benchmark Comparison,Data,01/07/25,VT,-0.98170834,Consolidated,-0.049412386
Time Period Benchmark Comparison,Data,01/08/25,VT,0.033895433,Consolidated,0.261797285
Time Period Benchmark Comparison,Data,01/09/25,VT,0,Consolidated,0.13295288
Time Period Benchmark Comparison,Data,01/10/25,VT,-1.601016518,Consolidated,-0.845774479
Time Period Benchmark Comparison,Data,01/13/25,VT,0.034435262,Consolidated,0.106762833
Time Period Benchmark Comparison,Data,01/14/25,VT,0.344234079,Consolidated,0.702024544
Time Period Benchmark Comparison,Data,01/15/25,VT,1.526586621,Consolidated,1.501058157
Time Period Benchmark Comparison,Data,01/16/25,VT,0.092921102,Consolidated,0.093422082
Time Period Benchmark Comparison,Data,01/17/25,VT,0.835513545,Consolidated,0.638526642
Time Period Benchmark Comparison,Data,01/20/25,VT,0,Consolidated,0.228741067
Time Period Benchmark Comparison,Data,01/21/25,VT,1.213592233,Consolidated,0.556591614
Time Period Benchmark Comparison,Data,01/22/25,VT,0.256346647,Consolidated,0.084434859
Time Period Benchmark Comparison,Data,01/23/25,VT,0.536126691,Consolidated,0.659827891
Time Period Benchmark Comparison,Data,01/24/25,VT,0.008204118,Consolidated,0.093318455
Time Period Benchmark Comparison,Data,01/27/25,VT,-1.140278917,Consolidated,-0.211119967
Time Period Benchmark Comparison,Data,01/28/25,VT,0.647249191,Consolidated,0.160687485
Time Period Benchmark Comparison,Data,01/29/25,VT,-0.305054003,Consolidated,-0.060344474
Time Period Benchmark Comparison,Data,01/30/25,VT,0.843532914,Consolidated,0.389691857
Time Period Benchmark Comparison,Data,01/31/25,VT,-0.713465639,Consolidated,-0.143052456
Time Period Benchmark Comparison,Data,02/03/25,VT,-0.784670026,Consolidated,-0.508549988
Time Period Benchmark Comparison,Data,02/04/25,VT,0.932400932,Consolidated,0.543011939
Time Period Benchmark Comparison,Data,02/05/25,VT,0.527878588,Consolidated,0.120818358
Time Period Benchmark Comparison,Data,02/06/25,VT,0.328191664,Consolidated,-0.194202021
Time Period Benchmark Comparison,Data,02/07/25,VT,-0.809617272,Consolidated,-0.586379717
Time Period Benchmark Comparison,Data,02/10/25,VT,0.659576222,Consolidated,0.325294583
Time Period Benchmark Comparison,Data,02/11/25,VT,0.057334753,Consolidated,0.346571253
Time Period Benchmark Comparison,Data,02/12/25,VT,-0.098231827,Consolidated,-0.173405106
Time Period Benchmark Comparison,Data,02/13/25,VT,1.081612586,Consolidated,1.150684829
Time Period Benchmark Comparison,Data,02/14/25,VT,0.10538262,Consolidated,0.769145825
Time Period Benchmark Comparison,Data,02/17/25,VT,0,Consolidated,1.202815089
Time Period Benchmark Comparison,Data,02/18/25,VT,0.388695441,Consolidated,0.362228554
Time Period Benchmark Comparison,Data,02/19/25,VT,-0.120997015,Consolidated,-0.009341777
Time Period Benchmark Comparison,Data,02/20/25,VT,-0.137296075,Consolidated,-1.213009833
Time Period Benchmark Comparison,Data,02/21/25,VT,-1.407197736,Consolidated,-1.440631513
Time Period Benchmark Comparison,Data,02/24/25,VT,-0.492166352,Consolidated,0.156162737
Time Period Benchmark Comparison,Data,02/25/25,VT,-0.115406809,Consolidated,-0.091915773
Time Period Benchmark Comparison,Data,02/26/25,VT,0.148551622,Consolidated,0.226872189
Time Period Benchmark Comparison,Data,02/27/25,VT,-1.508034611,Consolidated,-0.791646293
Time Period Benchmark Comparison,Data,02/28/25,VT,0.878514056,Consolidated,0.764233454
Time Period Benchmark Comparison,Data,03/03/25,VT,-1.061623953,Consolidated,0.229179906
Time Period Benchmark Comparison,Data,03/04/25,VT,-0.729315114,Consolidated,-2.033241549
Time Period Benchmark Comparison,Data,03/05/25,VT,1.655125823,Consolidated,2.022743958
Time Period Benchmark Comparison,Data,03/06/25,VT,-1.486957966,Consolidated,-0.81958
Time Period Benchmark Comparison,Data,03/07/25,VT,0.632431065,Consolidated,-0.24321452
Time Period Benchmark Comparison,Data,03/10/25,VT,-2.547343724,Consolidated,-2.969643607
Time Period Benchmark Comparison,Data,03/11/25,VT,-0.404127257,Consolidated,-0.699132411
Time Period Benchmark Comparison,Data,03/12/25,VT,0.543900544,Consolidated,0.816254694
Time Period Benchmark Comparison,Data,03/13/25,VT,-1.184956208,Consolidated,-1.370242855
Time Period Benchmark Comparison,Data,03/14/25,VT,2.076816128,Consolidated,2.539861598
Time Period Benchmark Comparison,Data,03/17/25,VT,0.995998978,Consolidated,1.294972743
Time Period Benchmark Comparison,Data,03/18/25,VT,-0.716453136,Consolidated,0.299219593
Time Period Benchmark Comparison,Data,03/19/25,VT,0.823499448,Consolidated,-0.438994494
Time Period Benchmark Comparison,Data,03/20/25,VT,-0.429437521,Consolidated,-1.238208455
Time Period Benchmark Comparison,Data,03/21/25,VT,-0.223932347,Consolidated,-0.403442144
Time Period Benchmark Comparison,Data,03/24/25,VT,1.267006803,Consolidated,1.319966349
Time Period Benchmark Comparison,Data,03/25/25,VT,0.193131245,Consolidated,0.13967339
Time Period Benchmark Comparison,Data,03/26/25,VT,-1.089507208,Consolidated,0.553728305
Time Period Benchmark Comparison,Data,03/27/25,VT,-0.110150822,Consolidated,-1.029547812
Time Period Benchmark Comparison,Data,03/28/25,VT,-1.75587412,Consolidated,-2.568058752
Time Period Benchmark Comparison,Data,03/31/25,VT,0.112243136,Consolidated,-0.099415275
Time Period Benchmark Comparison,Data,04/01/25,VT,0.327727469,Consolidated,0.360666741
Time Period Benchmark Comparison,Data,04/02/25,VT,0.593140205,Consolidated,0.144011347
Time Period Benchmark Comparison,Data,04/03/25,VT,-3.94804307,Consolidated,-3.055197741
Time Period Benchmark Comparison,Data,04/04/25,VT,-5.960854093,Consolidated,-4.756792878
Time Period Benchmark Comparison,Data,04/07/25,VT,-1.201513718,Consolidated,-0.553841731
Time Period Benchmark Comparison,Data,04/08/25,VT,-1.216125634,Consolidated,0.53796285
Time Period Benchmark Comparison,Data,04/09/25,VT,8.549825514,Consolidated,3.310347347
Time Period Benchmark Comparison,Data,04/10/25,VT,-2.786211824,Consolidated,0.725792486
Time Period Benchmark Comparison,Data,04/11/25,VT,2.066874885,Consolidated,1.261716563
Time Period Benchmark Comparison,Data,04/14/25,VT,0.94500945,Consolidated,1.647075587
Time Period Benchmark Comparison,Data,04/15/25,VT,0.09807418,Consolidated,0.951990592
Time Period Benchmark Comparison,Data,04/16/25,VT,-1.487485526,Consolidated,-0.041057348
Time Period Benchmark Comparison,Data,04/17/25,VT,0.524412297,Consolidated,-0.467017641
Time Period Benchmark Comparison,Data,04/18/25,VT,0,Consolidated,0.224535294
Time Period Benchmark Comparison,Data,04/21/25,VT,-1.547040835,Consolidated,0.572838338
Time Period Benchmark Comparison,Data,04/22/25,VT,2.183446008,Consolidated,-0.38490098
Time Period Benchmark Comparison,Data,04/23/25,VT,1.278497988,Consolidated,-0.226556463
Time Period Benchmark Comparison,Data,04/24/25,VT,1.739053672,Consolidated,1.484875103
Time Period Benchmark Comparison,Data,04/25/25,VT,0.477223427,Consolidated,0.200531468
Time Period Benchmark Comparison,Data,04/28/25,VT,0.284974093,Consolidated,0.715254477
Time Period Benchmark Comparison,Data,04/29/25,VT,0.456385086,Consolidated,0.410427647
Time Period Benchmark Comparison,Data,04/30/25,VT,-0.05143151,Consolidated,-0.112710717
Time Period Benchmark Comparison,Data,05/01/25,VT,0.360205832,Consolidated,-0.232812375
Time Period Benchmark Comparison,Data,05/02/25,VT,1.743291745,Consolidated,1.633819108
Time Period Benchmark Comparison,Data,05/05/25,VT,-0.218377289,Consolidated,0.744653824
Time Period Benchmark Comparison,Data,05/06/25,VT,-0.563973064,Consolidated,-0.067002251
Time Period Benchmark Comparison,Data,05/07/25,VT,0.067722001,Consolidated,-0.990206616
Time Period Benchmark Comparison,Data,05/08/25,VT,0.346840369,Consolidated,0.778680515
Time Period Benchmark Comparison,Data,05/09/25,VT,0.143314787,Consolidated,0.233092213
Time Period Benchmark Comparison,Data,05/12/25,VT,2.474955804,Consolidated,-1.06154713
Time Period Benchmark Comparison,Data,05/13/25,VT,0.49289411,Consolidated,1.284810081
Time Period Benchmark Comparison,Data,05/14/25,VT,0,Consolidated,-0.455527202
Time Period Benchmark Comparison,Data,05/15/25,VT,0.564048067,Consolidated,0.974023943
Time Period Benchmark Comparison,Data,05/16/25,VT,0.487725573,Consolidated,0.152222871
Time Period Benchmark Comparison,Data,05/19/25,VT,0.275036402,Consolidated,0.864259595
Time Period Benchmark Comparison,Data,05/20/25,VT,-0.10487254,Consolidated,0.766839021
Time Period Benchmark Comparison,Data,05/21/25,VT,-1.251716062,Consolidated,0.367512623
Time Period Benchmark Comparison,Data,05/22/25,VT,-0.07360157,Consolidated,-0.665823757
Time Period Benchmark Comparison,Data,05/23/25,VT,-0.229151322,Consolidated,0.442193916
Time Period Benchmark Comparison,Data,05/26/25,VT,0,Consolidated,0.834900967
Time Period Benchmark Comparison,Data,05/27/25,VT,1.624148962,Consolidated,0.142229429
Time Period Benchmark Comparison,Data,05/28/25,VT,-0.686092501,Consolidated,0.022418801
Time Period Benchmark Comparison,Data,05/29/25,VT,0.406371912,Consolidated,0.671396124
Time Period Benchmark Comparison,Data,05/30/25,VT,-0.137607253,Consolidated,-0.209464625
Time Period Benchmark Comparison,Data,06/02/25,VT,0.664667261,Consolidated,1.118162914
Time Period Benchmark Comparison,Data,06/03/25,VT,0.2576697,Consolidated,-0.141004961
Time Period Benchmark Comparison,Data,06/04/25,VT,0.232913019,Consolidated,0.2448348
Time Period Benchmark Comparison,Data,06/05/25,VT,-0.272435897,Consolidated,-0.116453526
Time Period Benchmark Comparison,Data,06/06/25,VT,0.779366865,Consolidated,-0.819317342
Time Period Benchmark Comparison,Data,06/09/25,VT,0.167424061,Consolidated,0.22856479
Time Period Benchmark Comparison,Data,06/10/25,VT,0.477554919,Consolidated,-0.690425348
Time Period Benchmark Comparison,Data,06/11/25,VT,-0.190114068,Consolidated,0.522304658
Time Period Benchmark Comparison,Data,06/12/25,VT,0.428571429,Consolidated,0.63037224
Time Period Benchmark Comparison,Data,06/13/25,VT,-1.256519678,Consolidated,-0.841106868
Time Period Benchmark Comparison,Data,06/16/25,VT,0.87234894,Consolidated,0.454382075
Time Period Benchmark Comparison,Data,06/17/25,VT,-0.975880673,Consolidated,-0.864514407
Time Period Benchmark Comparison,Data,06/18/25,VT,0.05608525,Consolidated,0.034117286
Time Period Benchmark Comparison,Data,06/19/25,VT,0,Consolidated,-0.001001517
Time Period Benchmark Comparison,Data,06/20/25,VT,-0.436659193,Consolidated,1.429093296
Time Period Benchmark Comparison,Data,06/23/25,VT,0.953612413,Consolidated,0.325549603
Time Period Benchmark Comparison,Data,06/24/25,VT,1.256804355,Consolidated,0.639277411
Time Period Benchmark Comparison,Data,06/25/25,VT,-0.173926793,Consolidated,0.592448477
Time Period Benchmark Comparison,Data,06/26/25,VT,0.934505425,Consolidated,0.754924136
Time Period Benchmark Comparison,Data,06/27/25,VT,0.431541781,Consolidated,0.335987934
Time Period Benchmark Comparison,Data,06/30/25,VT,0.40625,Consolidated,0.875222389
Time Period Benchmark Comparison,Data,07/01/25,VT,0.00778089,Consolidated,-0.9040067
Time Period Benchmark Comparison,Data,07/02/25,VT,0.451256516,Consolidated,0.498377786
Time Period Benchmark Comparison,Data,07/03/25,VT,0.526682674,Consolidated,-0.161308396
Time Period Benchmark Comparison,Data,07/04/25,VT,0,Consolidated,0.406154623
Time Period Benchmark Comparison,Data,07/07/25,VT,-0.909160952,Consolidated,-0.059113817
Time Period Benchmark Comparison,Data,07/08/25,VT,0.209937019,Consolidated,0.806818244
Time Period Benchmark Comparison,Data,07/09/25,VT,0.597454997,Consolidated,0.716745287
Time Period Benchmark Comparison,Data,07/10/25,VT,0.185113768,Consolidated,-0.013033436
Time Period Benchmark Comparison,Data,07/11/25,VT,-0.500423435,Consolidated,-0.510236341
Time Period Benchmark Comparison,Data,07/14/25,VT,0.177963479,Consolidated,-0.081340219
Time Period Benchmark Comparison,Data,07/15/25,VT,-0.509770603,Consolidated,-0.774187551
Time Period Benchmark Comparison,Data,07/16/25,VT,0.395931993,Consolidated,-0.01815592
Time Period Benchmark Comparison,Data,07/17/25,VT,0.510361893,Consolidated,0.128705724
Time Period Benchmark Comparison,Data,07/18/25,VT,-0.084628404,Consolidated,0.292399346
Time Period Benchmark Comparison,Data,07/21/25,VT,0.246400246,Consolidated,0.590930394
Time Period Benchmark Comparison,Data,07/22/25,VT,0.276518934,Consolidated,0.26717107
Time Period Benchmark Comparison,Data,07/23/25,VT,1.148985063,Consolidated,1.106994506
Time Period Benchmark Comparison,Data,07/24/25,VT,-0.265051117,Consolidated,-0.307054702
Time Period Benchmark Comparison,Data,07/25/25,VT,0.212604404,Consolidated,-0.209924463
Time Period Benchmark Comparison,Data,07/28/25,VT,-0.500075769,Consolidated,-2.033796002
Time Period Benchmark Comparison,Data,07/29/25,VT,-0.182759671,Consolidated,0.098831218
Time Period Benchmark Comparison,Data,07/30/25,VT,-0.350930729,Consolidated,-1.388038454
Time Period Benchmark Comparison,Data,07/31/25,VT,-0.528249885,Consolidated,-0.016733551
Time Period Benchmark Comparison,Data,08/01/25,VT,-1.169860694,Consolidated,0.262495528
Time Period Benchmark Comparison,Data,08/04/25,VT,1.401759988,Consolidated,0.454961394
Time Period Benchmark Comparison,Data,08/05/25,VT,-0.199677444,Consolidated,0.364613296
Time Period Benchmark Comparison,Data,08/06/25,VT,0.65409773,Consolidated,1.042634499
Time Period Benchmark Comparison,Data,08/07/25,VT,0.183486239,Consolidated,-0.212944122
Time Period Benchmark Comparison,Data,08/08/25,VT,0.587606838,Consolidated,0.090805113
Time Period Benchmark Comparison,Data,08/11/25,VT,-0.265533723,Consolidated,-0.597914262
Time Period Benchmark Comparison,Data,08/12/25,VT,1.194279629,Consolidated,1.025075485
Time Period Benchmark Comparison,Data,08/13/25,VT,0.503645794,Consolidated,0.65605648
Time Period Benchmark Comparison,Data,08/14/25,VT,-0.23934181,Consolidated,-0.28935794
Time Period Benchmark Comparison,Data,08/15/25,VT,0,Consolidated,0.237732498
Time Period Benchmark Comparison,Data,08/18/25,VT,0.052481631,Consolidated,-0.137729883
Time Period Benchmark Comparison,Data,08/19/25,VT,-0.457100037,Consolidated,-0.65760173
Time Period Benchmark Comparison,Data,08/20/25,VT,-0.127973502,Consolidated,-0.232203303
Time Period Benchmark Comparison,Data,08/21/25,VT,-0.361799955,Consolidated,-0.046275223
Time Period Benchmark Comparison,Data,08/22/25,VT,1.709660337,Consolidated,1.785786635
Time Period Benchmark Comparison,Data,08/25/25,VT,-0.654518408,Consolidated,-0.805738783
Time Period Benchmark Comparison,Data,08/26/25,VT,0.262034888,Consolidated,0.047750925
Time Period Benchmark Comparison,Data,08/27/25,VT,0.044802867,Consolidated,-0.327348661
Time Period Benchmark Comparison,Data,08/28/25,VT,0.39558143,Consolidated,0.487110476
Time Period Benchmark Comparison,Data,08/29/25,VT,-0.550144971,Consolidated,0.202484116
Time Period Benchmark Comparison,Data,09/01/25,VT,0,Consolidated,0.934051502
Time Period Benchmark Comparison,Data,09/02/25,VT,-0.717649697,Consolidated,-1.199242944
Time Period Benchmark Comparison,Data,09/03/25,VT,0.368948121,Consolidated,0.077972038
Time Period Benchmark Comparison,Data,09/04/25,VT,0.71267817,Consolidated,-0.277111088
Time Period Benchmark Comparison,Data,09/05/25,VT,0.096834264,Consolidated,0.259972437
Time Period Benchmark Comparison,Data,09/08/25,VT,0.543235601,Consolidated,1.184775649
Time Period Benchmark Comparison,Data,09/09/25,VT,0.096217897,Consolidated,-0.472350649
Time Period Benchmark Comparison,Data,09/10/25,VT,0.2144336,Consolidated,0.0817542
Time Period Benchmark Comparison,Data,09/11/25,VT,0.988710986,Consolidated,0.970228807
Time Period Benchmark Comparison,Data,09/12/25,VT,-0.19726748,Consolidated,-0.071855643
Time Period Benchmark Comparison,Data,09/15/25,VT,0.563689605,Consolidated,0.792407
Time Period Benchmark Comparison,Data,09/16/25,VT,-0.036398049,Consolidated,0.211688583
Time Period Benchmark Comparison,Data,09/17/25,VT,-0.145645208,Consolidated,-0.362518271
Time Period Benchmark Comparison,Data,09/18/25,VT,0.466744457,Consolidated,0.34749605
Time Period Benchmark Comparison,Data,09/19/25,VT,0.136541812,Consolidated,-0.370195339
Time Period Benchmark Comparison,Data,09/22/25,VT,0.407361606,Consolidated,0.434209984
Time Period Benchmark Comparison,Data,09/23/25,VT,-0.376729696,Consolidated,0.304091387
Time Period Benchmark Comparison,Data,09/24/25,VT,-0.4508763,Consolidated,-0.145936467
Time Period Benchmark Comparison,Data,09/25/25,VT,-0.562495434,Consolidated,-0.841199532
Time Period Benchmark Comparison,Data,09/26/25,VT,0.543637967,Consolidated,0.497149196
Time Period Benchmark Comparison,Data,09/29/25,VT,0.379950314,Consolidated,0.702368866
Time Period Benchmark Comparison,Data,09/30/25,VT,0.305721357,Consolidated,0.387888326
Time Period Benchmark Comparison,Data,10/01/25,VT,0.515239478,Consolidated,-0.306130712
Time Period Benchmark Comparison,Data,10/02/25,VT,0.144393907,Consolidated,0.459122147
Time Period Benchmark Comparison,Data,10/03/25,VT,0.266743566,Consolidated,0.520683241
Time Period Benchmark Comparison,Data,10/06/25,VT,0.359505321,Consolidated,-0.482057781
Time Period Benchmark Comparison,Data,10/07/25,VT,-0.616134117,Consolidated,-0.759823763
Time Period Benchmark Comparison,Data,10/08/25,VT,0.540657439,Consolidated,-0.004575789
Time Period Benchmark Comparison,Data,10/09/25,VT,-0.523410052,Consolidated,-0.707039381
Time Period Benchmark Comparison,Data,10/10/25,VT,-2.580366153,Consolidated,-0.888366016
Time Period Benchmark Comparison,Data,10/13/25,VT,1.598105949,Consolidated,0.011373034
Time Period Benchmark Comparison,Data,10/14/25,VT,-0.050975823,Consolidated,-0.121831234
Time Period Benchmark Comparison,Data,10/15/25,VT,0.561020036,Consolidated,-0.422811364
Time Period Benchmark Comparison,Data,10/16/25,VT,-0.26807709,Consolidated,0.546249504
Time Period Benchmark Comparison,Data,10/17/25,VT,0.312386487,Consolidated,-1.760552392
Time Period Benchmark Comparison,Data,10/20/25,VT,0.992178447,Consolidated,1.308876345
Time Period Benchmark Comparison,Data,10/21/25,VT,-0.258157046,Consolidated,-0.009954359
Time Period Benchmark Comparison,Data,10/22/25,VT,-0.431375368,Consolidated,-0.434461099
Time Period Benchmark Comparison,Data,10/23/25,VT,0.657087154,Consolidated,0.325967476
Time Period Benchmark Comparison,Data,10/24/25,VT,0.631276901,Consolidated,0.061189714
Time Period Benchmark Comparison,Data,10/27/25,VT,0.998003992,Consolidated,0.009903734
Time Period Benchmark Comparison,Data,10/28/25,VT,0.070581592,Consolidated,0.252500611
Time Period Benchmark Comparison,Data,10/29/25,VT,-0.134010439,Consolidated,-0.503159851
Time Period Benchmark Comparison,Data,10/30/25,VT,-0.882830708,Consolidated,-0.574075075
Time Period Benchmark Comparison,Data,10/31/25,VT,0.178138806,Consolidated,-0.230486288
Time Period Benchmark Comparison,Data,11/03/25,VT,0.120918984,Consolidated,0.506192866
Time Period Benchmark Comparison,Data,11/04/25,VT,-1.257459506,Consolidated,-1.108025223
Time Period Benchmark Comparison,Data,11/05/25,VT,0.546801928,Consolidated,-0.040199618
Time Period Benchmark Comparison,Data,11/06/25,VT,-0.894454383,Consolidated,-0.268101466
Time Period Benchmark Comparison,Data,11/07/25,VT,0.238267148,Consolidated,0.301593859
Time Period Benchmark Comparison,Data,11/10/25,VT,1.397392494,Consolidated,0.970091328
Time Period Benchmark Comparison,Data,11/11/25,VT,0.26994388,Consolidated,-0.337468872
Time Period Benchmark Comparison,Data,11/12/25,VT,0.240878498,Consolidated,0.331413599
Time Period Benchmark Comparison,Data,11/13/25,VT,-1.554880204,Consolidated,0.63649891
Time Period Benchmark Comparison,Data,11/14/25,VT,-0.035896331,Consolidated,-0.965948219
Time Period Benchmark Comparison,Data,11/17/25,VT,-1.098822178,Consolidated,-1.161798819
Time Period Benchmark Comparison,Data,11/18/25,VT,-0.747948588,Consolidated,-0.962768835
Time Period Benchmark Comparison,Data,11/19/25,VT,0.102429031,Consolidated,-1.354898454
Time Period Benchmark Comparison,Data,11/20/25,VT,-1.527554451,Consolidated,-0.438078682
Time Period Benchmark Comparison,Data,11/21/25,VT,1.053959771,Consolidated,-1.648672427
Time Period Benchmark Comparison,Data,11/24/25,VT,1.211898641,Consolidated,-0.157738366
Time Period Benchmark Comparison,Data,11/25/25,VT,0.928882438,Consolidated,0.744603377
Time Period Benchmark Comparison,Data,11/26/25,VT,0.819672131,Consolidated,0.899135928
Time Period Benchmark Comparison,Data,11/27/25,VT,0,Consolidated,0.356837678
Time Period Benchmark Comparison,Data,11/28/25,VT,0.477820568,Consolidated,0.06514231
Time Period Benchmark Comparison,Data,12/01/25,VT,-0.4755483,Consolidated,-0.959231046
Time Period Benchmark Comparison,Data,12/02/25,VT,0.185422907,Consolidated,0.755351788
Time Period Benchmark Comparison,Data,12/03/25,VT,0.412870159,Consolidated,0.455375818
Time Period Benchmark Comparison,Data,12/04/25,VT,0.155962002,Consolidated,0.509308129
Time Period Benchmark Comparison,Data,12/05/25,VT,0.198187995,Consolidated,0.653050755
Time Period Benchmark Comparison,Data,12/08/25,VT,-0.303758124,Consolidated,0.5520319
Time Period Benchmark Comparison,Data,12/09/25,VT,-0.113370651,Consolidated,0.741163421
Time Period Benchmark Comparison,Data,12/10/25,VT,0.851244946,Consolidated,0.215130668
Time Period Benchmark Comparison,Data,12/11/25,VT,0.274319477,Consolidated,0.455164567
Time Period Benchmark Comparison,Data,12/12/25,VT,-0.939955107,Consolidated,-0.358978978
Time Period Benchmark Comparison,Data,12/15/25,VT,0,Consolidated,-0.27720963
Time Period Benchmark Comparison,Data,12/16/25,VT,-0.382382099,Consolidated,-1.133714526
Time Period Benchmark Comparison,Data,12/17/25,VT,-0.916974694,Consolidated,-0.67035314
Time Period Benchmark Comparison,Data,12/18/25,VT,0.753282158,Consolidated,0.640826226
Time Period Benchmark Comparison,Data,12/19/25,VT,0.836798633,Consolidated,0.29219824
Time Period Benchmark Comparison,Data,12/22/25,VT,0.597864769,Consolidated,0.481655396
Time Period Benchmark Comparison,Data,12/23/25,VT,0.474034244,Consolidated,0.163626869
Time Period Benchmark Comparison,Data,12/24/25,VT,0.246461517,Consolidated,0.019665552
Time Period Benchmark Comparison,Data,12/25/25,VT,0,Consolidated,0.00422464
Time Period Benchmark Comparison,Data,12/26/25,VT,0.098342231,Consolidated,-0.013779893
Time Period Benchmark Comparison,Data,12/29/25,VT,-0.343859649,Consolidated,-0.307798673
Time Period Benchmark Comparison,Data,12/30/25,VT,-0.021125273,Consolidated,0.408683919
Time Period Benchmark Comparison,Data,12/31/25,VT,-0.647978589,Consolidated,-0.195494051
Time Period Benchmark Comparison,Data,01/01/26,VT,0,Consolidated,-0.000055111
Time Period Benchmark Comparison,Data,01/02/26,VT,0.737274918,Consolidated,1.000219999
Time Period Benchmark Comparison,Data,01/05/26,VT,0.844475721,Consolidated,1.810994385
Time Period Benchmark Comparison,Data,01/06/26,VT,0.586182833,Consolidated,-0.042557789
Time Period Benchmark Comparison,Data,01/07/26,VT,-0.416261968,Consolidated,0.935092167
Time Period Benchmark Comparison,Data,01/08/26,VT,0.069666992,Consolidated,-0.16708893
Time Period Benchmark Comparison,Data,01/09/26,VT,0.661375661,Consolidated,0.408465044
Time Period Benchmark Comparison,Data,01/12/26,VT,0.449546995,Consolidated,0.591497611
Time Period Benchmark Comparison,Data,01/13/26,VT,-0.371798403,Consolidated,-0.045136971
Time Period Benchmark Comparison,Data,01/14/26,VT,-0.0691085,Consolidated,-0.81929445
Time Period Benchmark Comparison,Data,01/15/26,VT,0.228215768,Consolidated,-0.235051078
Time Period Benchmark Comparison,Data,01/16/26,VT,0,Consolidated,-0.143960874
Time Period Benchmark Comparison,Data,01/19/26,VT,0,Consolidated,0.075935082
Time Period Benchmark Comparison,Data,01/20/26,VT,-1.71117091,Consolidated,-0.448219425
